,0
000000710281,1
780004660202,1
780006281401,1
000000860281,1
000008007808,1
800000310155,1
900000756516,1
780009460101,1
000000971862,1
780050047301,1
900000754271,7
780003870701,1
780050048501,2
780050050802,2
000000300391,1
000000972242,1
000000310051,2
000000700072,2
900000703891,1
000000800201G,1
900000751501,1
780007971001,1
000000700074,1
780015001502,1
900000754081,1
900000303746,1
000000410094,1
900000901341,2
000000840045,1
000000830004,1
780003410902,1
000000310104,4
780008930301,3
000000720088,1
000000350722,3
000000830088,1
000000910049,3
780008171802,1
000000800232,1
900000801771,2
000008004879,2
000000280014,7
000000860081G,1
000000820013,2
720000044407,2
000000360147,1
720000040121,1
000000250011,1
000000280105,2
000000810045,1
900000750031,2
780003505001,2
900000808486,2
900000755072,1
780015008001,1
900000858981,1
780009060101,6
780003503601,4
780002740101,3
900000855566,1
900000651841,2
780003530401,2
780004700101,2
800000375275,3
780006364801,3
000000920127,1
000000550111,4
000000720023G,2
000000310060,2
900000857991,1
800000375068,1
000000100086,1
900000803231,3
900000651791,2
000000900113,2
780015001601,1
900000600191,1
000000650093,2
780004300102,1
000000340010,4
900000858216,1
000000540097,1
780004630302,2
900000857346,2
000000640028G,1
000000240033,2
000000370439,2
000000290007,1
000000970046,2
000000219105,2
780003520202,3
000000370041,3
780006060502,3
900000757266,2
780015170101,2
780041952402,1
000000550071,1
000000220280,1
780043967502,1
780004060402,1
780006271102,1
900000750041,1
900000754371,2
780041014302,2
780009620202,5
000000220128,2
800000375013,7
780003480501,2
000000970493,1
000000610049G,1
780003810102,3
090000909002,1
000000230142,2
780007210301,2
780005440101,1
780003410501,1
000000310019,2
000000220164,2
780011012501,1
780008912502,2
000000360084,1
000000860036,1
900000752021,6
780005210401,2
000000998301,1
780005390902,1
000000360076,1
000000110070,2
000000640077,5
000000280238,3
000000920151,4
900000752276,1
720000075361,1
780007080701,2
000000830082,1
780004250302,4
000000900160,4
000000988008,2
780003480201,1
000000820069G,1
780007240301,1
000000200003,2
000000700024,2
780005400102,2
780008050301,1
780009250301,1
780007160501,2
000000240025,2
900000855286,1
900000858056,2
900000750336,2
000000800037,3
000000630054,1
000000900166,1
000000840002,2
000000420084,2
000000800237,1
000011090501,1
000000370164,2
000000990822,1
000000630027,2
900000754181,3
000000630062,2
900000800946,2
900000751371,1
720000044410,1
000000810150,1
000000710226,2
780004130702,1
900000802831,1
780050048702,2
780006381201,5
900000858491,1
000000430101,1
000011716902,1
900000800341,2
000000100092,1
000000410205,1
000000970022,2
780007030601,3
780005080502,4
780003210901,1
000000280831,1
780008770102,1
780043961201,2
780001581002,1
000000290067,2
900000801981,1
780007120101,4
780005100401,2
780008170102,6
000000240027,2
000000420005,2
780005550901,1
900000806926,1
090000119027,1
780008080501,1
900000600256,1
000000530006,1
000000630117,1
780004151201,1
000000370482,1
000000500005G,8
780006320602,4
000000840078,2
000000810052,2
780040001204,3
800000375105,2
800000375056,2
780003350402,3
000000630036,1
000000710103,2
900000855396,4
000000971601,1
900000850556,4
900000800471,2
780005700201,2
900000809916,1
000000340028,3
000000810007,1
000000300023,2
780004130101,4
000000100019,1
000347563301,2
900000755051,1
780007520101,11
900000752741,4
900000809521,2
000000230155,2
800000375037,3
900000801241,5
000000410098,1
000000300119,2
780004150801,1
000000510003,1
000000990821,1
000000800051,1
800000377921,1
000000700048,4
000000640013,2
000000810752,1
000000970035,8
000000240109,1
900000651832,2
900000851221,2
000000410039,2
000000280132,1
900000755086,3
780002770201,5
000000640114,1
780003430201,1
000000630204,2
720000044206,1
900000751741,2
000000800055,1
000000910158,1
000000610198G,1
000000410164,1
000000400044,1
900000852591,1
780008790301,1
000000100084,1
000000800290,6
000000230164,1
000000361011,1
780004760501,1
000000220127,2
000000630098,2
000000630051,3
900000801396,3
780007070101,6
000000900093,2
780042001701,2
780003810502,1
900000753996,2
000000970097,2
000011549402,1
000000800060G,1
900000850966,4
000008002115,1
780002960201,3
000000550116,1
000000900021G,2
780003060401,2
000000320031,2
000008003303,1
900000858096,1
000000910153,1
800000310094,1
000000990049,4
800000310209,2
000008006484,2
800000375118,1
000008000754,1
780007532201,1
900000806421,2
000008004247,1
780004210102,2
900000858076,1
900000802081,3
780008020601,2
000000819102,1
000008001139,1
900000851641,2
780003540102,2
780041958401,1
800000375466,1
780005009402,3
780002690402,2
000008001387,1
000000977482,2
780008170901,3
780015002602,1
900000805806,3
900000751256,1
000000430132,1
780003751402,1
000000710213,1
780004310301,1
900000751621,1
000000220092,4
780005880202,1
780004360402,2
900000802971,2
900000801946,2
780008130502,1
000011718002,1
900000802211,2
780005721401,2
780006363001,1
800000375224,2
000000830067G,3
900000753746,1
000000830055,1
780008300101,2
900000806181,1
780009401801,3
780008200101,2
900000855251,1
900000750566,1
000000200014,1
900000653891,1
780004311102,1
780003460402,2
000000360364,1
000000800182,2
780003440401,1
780003050302,2
000000810721,1
900000752821,3
900000800456,2
000000978074,2
000000710041,2
780004040801,2
000000110195G,1
000000100196,1
000000230210,3
800000377922,1
900000753571,4
780006366902,2
900000800276,1
900000754026,2
780004080202,3
000000420105,1
780004270401,1
900000806216,2
000008000935,2
900000754116,2
900000803441,2
000019758001,1
780004070602,1
000000220052,5
780007510901,3
000000920041,2
900000754901,1
000000540072,1
780007350601,1
000000110012,1
800000375383,3
780064202301,1
900000752526,2
780005110202,3
780049951702,1
000000220113,2
780005140401,4
780004720102,2
780004503001,3
900000656211,1
780005004901,1
780007200101,4
000000420060,3
900000851991,1
900000803881,3
000000910020,2
000000840004,1
780007360102,1
900000652436,2
000000710096,1
900000858306,2
780009160201,1
780005021502,3
000000230119,2
780043002102,4
000000610173,1
000000320006,2
780009590201,2
780007030502,4
900000806226,2
900000853601,1
800000375101,2
000000550033,4
000000270010,4
000000700001,2
000000900139,4
000000990132,1
000000630142,1
000000850041,1
000000110381,2
000000800072,2
000000610036,2
000000370524,1
780040001203,3
000000630195,1
900000853501,1
780043956401,9
780005090402,6
000000610050G,1
780006150501,2
780003220301,2
000000710293,2
000000350118,1
780015009902,1
780050044602,2
000000100018,1
000000800093,3
900000900246,1
000000800343,1
000000971361,1
780042950702,2
000000230125,2
000000630019,1
780003840801,3
780002840202,1
780055056801,1
000000540027,2
780051953702,1
000000300151,3
000000230143,2
780015006002,5
000000210104,1
800000375307,2
000000210098,1
000000800173,2
900000303736,1
900000751291,2
000000710069G,3
780007610501,1
900000850151,2
000000630116,1
000000370386,1
900000801276,2
090000919008,1
800000377972,1
000000800320,1
000000538061,1
900000857681,4
780005720201,2
780005710102,1
780007050401,6
000000920114,2
000000710160,1
900000857541,4
780004670401,2
000000200053,4
000000829101,2
780015007902,1
000000700104,3
000000977072,1
780003700101,1
780009400601,3
780003350101,4
800000375276,3
000000970004,1
000000980002,4
000000620095,4
000000910148,2
000000720141G,2
000000860056,2
000000280079,2
000000360981,1
900000803191,3
000000220068,1
000000900198,1
000000200043,2
780008080602,1
780008130301,1
780003450502,3
000000320084,2
000000977922,2
900000851891,4
000000100055,5
780005022401,1
000000370063,1
000000300174,2
000000700025,1
000000970021,4
000000710279,1
000000350021,4
000000500047,7
900000652331,1
000000280257,1
900000600831,2
000000220029,5
780004190201,3
780004502901,2
000000300090,6
780008930501,1
900000752666,4
720000075474,1
000000710168,1
900000757676,4
780008730401,2
000000850002,3
900000650586,1
900000857731,3
780055055102,1
000000630138,1
900000853376,1
780015009602,2
780008220102,3
000000820087,2
000000800053,3
000000240252,1
900000801301,3
780008030101,1
780050041301,2
090000849002,1
900000652651,1
900000857976,2
720000044102,1
000000510042,1
000000610051G,1
900000750901,4
780043955501,6
000000510034,2
780004503101,2
780008330402,1
000000840052,1
900000850481,1
000000800088,1
000000610141,3
780081480502,1
000000340341,1
000000280241,2
000000310035,1
780043014101,2
800000375034,3
000000920091G,1
000000370464,1
000000900080G,4
780003150102,5
000000310059,2
000000400040,1
780004500602,1
000000710260,2
900000750751,2
000000977701,1
000000550002,1
900000800181,2
000000820096,1
000000630171,2
900000753471,2
000000230015,2
000000980572,1
800000378001,4
000000700264,5
780009610101,5
780007500602,3
000000630100,5
780003270102,3
780005021101,3
000000800216,1
780008913902,2
900000756476,2
000000250113,2
000000280121,2
900000600746,1
720000075579,1
900000809491,2
000000710193,1
000000550036,1
000000340026,3
900000801371,2
000000800256,2
900000557966,2
000000108071,1
780004050601,4
000000410015,1
800000375385,2
000000210039,2
000000840114,1
900000852026,3
000000610199,1
000000240244,2
900000651461,3
000000300143,4
000000300132,3
900000750631,3
000000710139,1
000000910159,1
000000350681,1
000000539366,1
900000806396,2
000000610093G,1
780006310801,1
780004242001,1
900000651311,3
780003250201,2
000000700002,1
780043961202,1
000000920188G,2
000000920152,1
000000971141,2
000000410138,3
000000720078,1
000000240020,2
000000260091,1
000000900045,1
000000700037,3
780004080803,1
800000375222,3
780002780301,4
000000540044,1
000000971881,2
000000910080,5
000000100220,1
000008010173,1
000000600102,1
000000700235,2
780015130101,1
800000375240,3
780004120202,4
900000752116,3
000000978091,1
780025000502,3
000000110074,2
780004020201,2
900000754861,2
900000751876,2
780004241502,2
000000530054,1
900000855106,3
780004110101,2
000000350040,3
000000110551,1
000000370545,1
000000630076,3
000000710184,1
780008210102,3
000000910178,1
780004151502,1
800000310028,1
780007120702,2
780009200202,1
000000300197,2
000000972093,1
900000754661,2
780003170202,5
000000430107,3
000008000321,2
800000375097,2
000000800081,1
780003380202,1
900000850781,1
780008171401,2
000000220032,4
900000801016,1
780041012002,1
000008006058,1
900000851316,2
900000853391,2
900000754061,2
000008010051,1
900000753901,3
800000375074,12
000000980068,1
780004090501,1
900000652321,1
780004100402,1
000000800006G,1
000000270059,1
780002740102,4
000000800096,4
000000210062,3
780008120201,4
900000802501,4
900000700296,1
000000109107,2
900000857051,3
000000260061,3
900000805746,1
000000350255,1
780009680201,3
000000210100,1
780006364602,2
900000857351,3
000008000089,1
900000753866,1
000000100072,1
000000810792,1
000000620131,1
000000350039,3
000000440045,1
000000840108,2
900000651626,3
780002330102,1
000000900163,1
000000280771,1
000000700085,2
000000410157,2
000000910150,1
780055056601,1
800000375006,2
000000800003,1
000008001977,1
900000805331,2
900000803296,1
000000850040,1
900000808536,2
780007210202,2
780002670601,2
000000430153,1
780017330101,2
000000360091,1
000000360389,1
900000857616,3
780015006001,2
780004501003,5
000000400024,2
780003502001,4
900000802746,1
780004240502,3
000000280017,1
000000696515,1
000347530502,2
900000857336,2
780044003602,2
000000220111,2
900000755326,1
900000852441,2
900000852461,2
780003502402,2
900000808401,1
000000630113,1
000000370160,2
000000110028G,6
000000977791,2
900000752316,1
000000810791,1
780009401101,4
000000550058,3
000000500033,1
900000754396,2
780005109901,2
900000757501,2
000000998631,1
900000802456,2
780006320601,4
000000610130,5
900000754091,3
900000752731,4
000000340020,2
000000250053,1
780005490202,1
720000042042,1
000000977651,1
000000920005,1
780007070802,1
780005970202,3
900000801756,2
900000805791,3
780006281501,1
000000820126G,1
090000109001,1
780002990201,3
000000920017,2
900000801831,4
000000980054,4
780005350202,4
780099940202,1
780003290401,1
000000800200,2
900000754331,2
000000440043,1
780004040601,3
720000075309,2
780004500201,3
780005360702,3
000000370427,3
780015001901,1
900000651761,2
900000851026,1
000000310218,1
000000977612,1
000000260032,1
000000260116,3
900000851031,2
000000370359,2
000000330224,2
900000653651,1
000000360390,1
000000920155,3
000000540096,1
000000710190,1
000008005640,1
900000753362,3
000000700151,3
000011719102,1
780007070902,6
780050055002,2
000000410056,1
780006270802,3
900000857396,2
000000100045,2
780004240101,8
000000820117,1
000347533602,2
000000610033,1
900000802186,1
000000630158,3
000000710255,1
900000850191,2
780004781301,1
000000920159,2
780004570402,1
000000370514,1
000000400013,2
000000000691,1
000000410211,3
900000800352,14
780007500601,3
000000420015,4
000000840010,1
900000751646,3
000000971041,1
780009690202,5
000000290075,2
000000230017,2
800000375205,2
000000550125,1
780025001301,4
900000800091,2
000000340019,1
000000220005,4
000000970179,3
780006365402,4
780003210601,2
720000075468,1
780087540202,1
780004040901,3
000000370556,2
780041953401,2
780049951001,2
780004040101,2
780003850202,1
000000840174,1
000013206702,1
900000752306,1
780005260201,3
000000998005,1
900000750436,1
000000910071,1
900000751116,2
000000230087,2
000000610143,3
000000610048,1
000000280054,3
000000420100,1
780004100202,1
000000610011,1
000000820150,2
900000809431,1
000000610067,1
000000200050,4
000000710095,1
000008071060,1
000000100035,1
780009190102,2
780050045802,3
000008000755,1
000000320018,3
000000900090,4
000000977352,1
780004100601,3
780002960102,4
000000850024,2
780005130501,2
000000500046,1
780005960401,1
800000999988,1
000000350245,4
900000753506,2
000000720075,1
900000755661,1
900000652471,2
780008913201,2
090000729000,1
000000240191,1
000000900060,3
780003100601,1
000000710070,2
900000651391,1
780050045001,3
000000420001,1
000000620012,5
900000800711,1
000000710107,2
000000370532,1
000000980009,2
000000110078G,1
000000980064,1
000000819101,1
900000851951,1
000000110109,1
780002970302,2
900000755376,1
900000803821,1
000000360109,3
780004050701,1
900000651141,2
780002850902,1
780009560402,2
780006368101,2
780003270201,1
800000375245,2
900000751591,2
000000370438,2
000000260171,1
780005002701,1
720000040122,1
000000810831,1
900000808146,3
780003880201,2
780009680602,4
900000800226,4
780002710102,1
000000977054,1
000000720082,1
780009400801,2
000000240088,2
780006060402,2
780004110201,4
780009250101,5
780009620302,3
900000805827,1
000000710066G,7
780004070102,5
900000852606,1
780007350102,1
000000650075,4
780002750302,1
000000971771,1
900000806206,2
900000806061,2
900000900386,1
000000550013,1
000000410106,1
780008720101,2
000000350232,5
900000750726,2
900000753991,2
900000753481,2
780003660101,1
780040001201,2
000000620129,1
780003090101,1
780009480802,1
900000753491,4
000008005457,1
780003040101,2
000347565801,2
000000430070,1
000000540091,1
000000810038G,1
000000360105,2
780049000601,4
000000100080,1
780005880302,1
000000110502,1
000000990013,1
000000430034,4
000000630123,3
000000850079,7
900000806241,1
000000000937,1
780005880102,1
780025002001,3
000000820058,1
000000280216,2
000000971761,1
000000920011,1
780005008501,2
000000230278,2
